,operand1,operand2,operator,target
73641,354,151,2,203.0
73642,972,655,2,317.0
73643,677,747,3,505719.0
73644,1000,301,2,699.0
73645,152,321,2,-169.0
73646,885,738,2,147.0
73647,920,336,1,1256.0
73648,706,23,3,16238.0
73649,703,618,3,434454.0
73650,851,261,4,3.2605
73651,593,584,2,9.0
73652,453,929,4,0.4876
73653,907,847,3,768229.0
73654,722,303,4,2.3828
73655,938,960,4,0.9771
73656,232,616,3,142912.0
73657,747,147,3,109809.0
73658,448,792,1,1240.0
73659,241,843,3,203163.0
73660,837,834,4,1.0036
73661,637,566,1,1203.0
73662,369,709,1,1078.0
73663,82,341,1,423.0
73664,475,741,1,1216.0
73665,335,780,3,261300.0
73666,427,264,3,112728.0
73667,745,240,3,178800.0
73668,643,907,1,1550.0
73669,683,450,4,1.5178
73670,601,504,4,1.1925
73671,71,761,4,0.0933
73672,171,945,3,161595.0
73673,470,366,1,836.0
73674,945,711,1,1656.0
73675,457,253,4,1.8063
73676,288,885,1,1173.0
73677,485,945,4,0.5132
73678,873,910,2,-37.0
73679,331,149,4,2.2215
73680,529,450,1,979.0
73681,474,278,3,131772.0
73682,85,823,3,69955.0
73683,165,337,2,-172.0
73684,558,247,3,137826.0
73685,105,34,4,3.0882
73686,308,586,3,180488.0
73687,428,618,1,1046.0
73688,324,880,3,285120.0
73689,758,745,3,564710.0
73690,144,542,1,686.0
73691,391,548,2,-157.0
73692,163,526,4,0.3099
73693,943,894,2,49.0
73694,945,243,3,229635.0
73695,267,525,4,0.5086
73696,236,330,4,0.7152
73697,51,979,4,0.0521
73698,307,497,3,152579.0
73699,525,147,3,77175.0
73700,234,272,2,-38.0
73701,990,732,4,1.3525
73702,708,440,1,1148.0
73703,16,465,4,0.0344
73704,87,673,3,58551.0
73705,310,416,4,0.7452
73706,663,884,4,0.75
73707,680,764,3,519520.0
73708,63,459,1,522.0
73709,271,440,3,119240.0
73710,225,628,4,0.3583
73711,461,164,3,75604.0
73712,704,478,3,336512.0
73713,469,84,1,553.0
73714,658,845,1,1503.0
73715,424,186,4,2.2796
73716,995,865,3,860675.0
73717,804,416,1,1220.0
73718,84,933,1,1017.0
73719,713,133,3,94829.0
73720,420,943,2,-523.0
73721,547,928,4,0.5894
73722,274,792,4,0.346
73723,664,831,1,1495.0
73724,334,640,1,974.0
73725,691,469,3,324079.0
73726,994,989,1,1983.0
73727,158,400,2,-242.0
73728,758,810,3,613980.0
73729,609,553,2,56.0
73730,390,503,4,0.7753
73731,402,456,2,-54.0
73732,679,144,3,97776.0
73733,12,776,4,0.0155
73734,220,144,2,76.0
73735,191,700,3,133700.0
73736,400,366,1,766.0
73737,843,798,1,1641.0
73738,842,188,3,158296.0
73739,961,401,2,560.0
73740,158,228,4,0.693
73741,404,958,1,1362.0
73742,412,788,3,324656.0
73743,781,538,1,1319.0
73744,961,579,3,556419.0
73745,131,848,3,111088.0
73746,810,852,1,1662.0
73747,850,998,3,848300.0
73748,391,565,3,220915.0
73749,385,448,3,172480.0
73750,42,737,3,30954.0
73751,233,517,3,120461.0
73752,413,580,2,-167.0
73753,32,979,2,-947.0
73754,795,562,2,233.0
73755,314,556,4,0.5647
73756,348,270,2,78.0
73757,536,445,2,91.0
73758,959,863,4,1.1112
73759,969,253,3,245157.0
73760,852,432,3,368064.0
73761,780,302,2,478.0
73762,398,214,1,612.0
73763,841,705,4,1.1929
73764,277,440,3,121880.0
73765,114,183,1,297.0
73766,769,617,3,474473.0
73767,774,670,4,1.1552
73768,148,744,4,0.1989
73769,78,311,4,0.2508
73770,367,975,1,1342.0
73771,106,975,2,-869.0
73772,486,83,2,403.0
73773,51,262,4,0.1947
73774,549,45,3,24705.0
73775,236,842,3,198712.0
73776,758,893,3,676894.0
73777,680,607,4,1.1203
73778,635,534,4,1.1891
73779,88,308,2,-220.0
73780,767,155,1,922.0
73781,202,22,2,180.0
73782,556,176,2,380.0
73783,812,634,3,514808.0
73784,939,747,4,1.257
73785,228,500,3,114000.0
73786,460,753,2,-293.0
73787,970,896,4,1.0826
73788,721,409,3,294889.0
73789,183,251,3,45933.0
73790,786,700,4,1.1229
73791,188,94,1,282.0
73792,778,243,3,189054.0
73793,210,575,1,785.0
73794,382,506,4,0.7549
73795,77,942,3,72534.0
73796,358,123,1,481.0
73797,863,41,1,904.0
73798,346,645,4,0.5364
73799,96,48,1,144.0
73800,667,110,4,6.0636
73801,316,192,1,508.0
73802,543,823,4,0.6598
73803,51,468,4,0.109
73804,407,105,4,3.8762
73805,736,439,3,323104.0
73806,675,152,4,4.4408
73807,337,785,4,0.4293
73808,115,388,2,-273.0
73809,401,687,4,0.5837
73810,34,216,1,250.0
73811,494,8,4,61.75
73812,472,457,1,929.0
73813,54,970,4,0.0557
73814,380,226,2,154.0
73815,67,736,4,0.091
73816,169,691,2,-522.0
73817,713,22,4,32.4091
73818,191,32,4,5.9688
73819,190,673,1,863.0
73820,410,922,4,0.4447
73821,213,297,3,63261.0
73822,461,965,2,-504.0
73823,357,301,4,1.186
73824,332,541,1,873.0
73825,655,530,3,347150.0
73826,802,900,2,-98.0
73827,182,242,4,0.7521
73828,301,541,4,0.5564
73829,952,690,4,1.3797
73830,51,41,4,1.2439
73831,390,679,4,0.5744
73832,947,507,3,480129.0
73833,7,22,2,-15.0
73834,178,303,4,0.5875
73835,225,46,4,4.8913
73836,371,301,3,111671.0
73837,714,379,3,270606.0
73838,83,713,3,59179.0
73839,458,664,4,0.6898
73840,170,179,1,349.0
73841,336,2,4,168.0
73842,92,678,2,-586.0
73843,784,475,1,1259.0
73844,679,617,3,418943.0
73845,373,636,4,0.5865
73846,355,488,1,843.0
73847,320,983,4,0.3255
73848,618,974,2,-356.0
73849,424,222,2,202.0
73850,73,736,2,-663.0
73851,213,34,3,7242.0
73852,528,270,2,258.0
73853,478,239,4,2.0
73854,507,634,3,321438.0
73855,157,744,4,0.211
73856,665,170,3,113050.0
73857,351,904,2,-553.0
73858,545,66,3,35970.0
73859,223,749,3,167027.0
73860,957,390,1,1347.0
73861,170,45,2,125.0
73862,130,738,4,0.1762
73863,110,490,4,0.2245
73864,779,956,2,-177.0
73865,966,402,1,1368.0
73866,148,427,2,-279.0
73867,177,460,4,0.3848
73868,723,198,2,525.0
73869,889,601,3,534289.0
73870,640,973,2,-333.0
73871,625,948,4,0.6593
73872,867,694,1,1561.0
73873,121,439,3,53119.0
73874,320,567,2,-247.0
73875,377,333,3,125541.0
73876,378,721,3,272538.0
73877,114,279,3,31806.0
73878,329,583,4,0.5643
73879,704,784,2,-80.0
73880,498,767,2,-269.0
73881,862,923,4,0.9339
73882,895,901,2,-6.0
73883,104,446,2,-342.0
73884,584,397,2,187.0
73885,480,783,1,1263.0
73886,518,763,4,0.6789
73887,960,9,2,951.0
73888,402,699,4,0.5751
73889,517,879,2,-362.0
73890,427,331,2,96.0
73891,326,891,4,0.3659
73892,800,764,3,611200.0
73893,486,897,2,-411.0
73894,103,95,4,1.0842
73895,442,801,2,-359.0
73896,964,645,2,319.0
73897,530,338,2,192.0
73898,115,946,4,0.1216
73899,605,93,3,56265.0
73900,552,655,4,0.8427
73901,103,954,4,0.108
73902,729,689,1,1418.0
73903,443,551,2,-108.0
73904,333,636,1,969.0
73905,32,901,1,933.0
73906,720,440,3,316800.0
73907,972,531,3,516132.0
73908,769,878,3,675182.0
73909,766,943,2,-177.0
73910,220,917,3,201740.0
73911,473,432,2,41.0
73912,395,722,3,285190.0
73913,784,135,1,919.0
73914,11,687,3,7557.0
73915,245,878,2,-633.0
73916,795,736,3,585120.0
73917,251,421,2,-170.0
73918,952,111,4,8.5766
73919,632,839,3,530248.0
73920,612,82,4,7.4634
73921,947,179,1,1126.0
73922,277,389,3,107753.0
73923,398,435,2,-37.0
73924,859,751,2,108.0
73925,936,192,3,179712.0
73926,853,673,1,1526.0
73927,941,64,2,877.0
73928,876,515,3,451140.0
73929,144,130,2,14.0
73930,658,391,3,257278.0
73931,62,994,3,61628.0
73932,520,73,4,7.1233
73933,706,436,1,1142.0
73934,135,269,1,404.0
73935,546,520,4,1.05
73936,80,85,1,165.0
73937,138,223,3,30774.0
73938,158,894,4,0.1767
73939,348,245,1,593.0
73940,353,600,1,953.0
73941,862,128,2,734.0
73942,530,203,4,2.6108
73943,76,856,1,932.0
73944,689,351,4,1.963
73945,864,680,4,1.2706
73946,492,696,3,342432.0
73947,462,881,1,1343.0
73948,435,523,4,0.8317
73949,396,295,3,116820.0
73950,29,391,1,420.0
73951,42,349,2,-307.0
73952,99,689,4,0.1437
73953,113,665,4,0.1699
73954,495,694,1,1189.0
73955,378,756,4,0.5
73956,80,398,3,31840.0
73957,366,316,4,1.1582
73958,459,432,1,891.0
73959,386,353,1,739.0
73960,609,979,3,596211.0
73961,248,398,1,646.0
73962,649,680,2,-31.0
73963,227,609,1,836.0
73964,119,773,1,892.0
73965,430,247,3,106210.0
73966,711,635,2,76.0
73967,346,778,2,-432.0
73968,605,586,4,1.0324
73969,556,751,3,417556.0
73970,561,341,1,902.0
73971,161,448,2,-287.0
73972,9,857,4,0.0105
73973,21,372,4,0.0565
73974,102,356,1,458.0
73975,356,941,1,1297.0
73976,87,703,3,61161.0
73977,28,520,1,548.0
73978,9,386,4,0.0233
73979,52,274,4,0.1898
73980,983,919,4,1.0696
73981,580,181,1,761.0
73982,718,124,3,89032.0
73983,786,208,2,578.0
73984,79,82,3,6478.0
73985,637,599,3,381563.0
73986,685,685,3,469225.0
73987,456,513,2,-57.0
73988,160,884,3,141440.0
73989,803,584,2,219.0
73990,705,681,4,1.0352
73991,803,736,3,591008.0
73992,125,479,3,59875.0
73993,924,414,3,382536.0
73994,395,842,2,-447.0
73995,209,810,3,169290.0
73996,218,158,4,1.3797
73997,742,712,4,1.0421
73998,68,802,3,54536.0
73999,103,877,3,90331.0
74000,408,798,1,1206.0
74001,756,923,3,697788.0
74002,922,695,2,227.0
74003,863,237,1,1100.0
74004,227,372,2,-145.0
74005,733,451,4,1.6253
74006,426,779,4,0.5469
74007,731,139,4,5.259
74008,110,116,1,226.0
74009,187,734,1,921.0
74010,517,43,3,22231.0
74011,147,589,1,736.0
74012,843,680,2,163.0
74013,691,807,4,0.8563
74014,13,617,3,8021.0
74015,739,298,1,1037.0
74016,23,909,2,-886.0
74017,181,716,2,-535.0
74018,105,941,2,-836.0
74019,599,2,3,1198.0
74020,392,388,1,780.0
74021,710,565,2,145.0
74022,592,705,4,0.8397
74023,254,700,3,177800.0
74024,965,329,3,317485.0
74025,900,50,4,18.0
74026,955,75,3,71625.0
74027,132,881,2,-749.0
74028,577,545,4,1.0587
74029,737,790,1,1527.0
74030,107,120,2,-13.0
74031,285,213,4,1.338
74032,779,568,1,1347.0
74033,341,34,1,375.0
74034,50,51,3,2550.0
74035,602,285,4,2.1123
74036,461,905,1,1366.0
74037,526,109,2,417.0
74038,908,229,4,3.9651
74039,869,321,1,1190.0
74040,683,666,2,17.0
74041,332,813,3,269916.0
74042,521,1,3,521.0
74043,22,662,1,684.0
74044,170,555,2,-385.0
74045,605,741,1,1346.0
74046,15,711,1,726.0
74047,903,725,3,654675.0
74048,950,804,2,146.0
74049,172,779,2,-607.0
74050,659,646,4,1.0201
74051,589,466,1,1055.0
74052,391,188,1,579.0
74053,556,409,2,147.0
74054,237,711,1,948.0
74055,712,772,4,0.9223
74056,921,64,4,14.3906
74057,951,105,4,9.0571
74058,748,257,1,1005.0
74059,676,100,1,776.0
74060,70,959,4,0.073
74061,227,5,3,1135.0
74062,845,931,3,786695.0
74063,384,912,4,0.4211
74064,317,198,1,515.0
74065,882,381,2,501.0
74066,741,393,4,1.8855
74067,108,860,3,92880.0
74068,988,244,4,4.0492
74069,42,792,4,0.053
74070,722,526,3,379772.0
74071,78,598,2,-520.0
74072,665,233,4,2.8541
74073,840,987,2,-147.0
74074,720,492,3,354240.0
74075,940,904,3,849760.0
74076,526,379,1,905.0
74077,980,744,4,1.3172
74078,755,99,4,7.6263
74079,317,63,3,19971.0
74080,447,275,3,122925.0
74081,433,469,1,902.0
74082,404,293,3,118372.0
74083,15,809,3,12135.0
74084,546,524,2,22.0
74085,818,18,4,45.4444
74086,474,631,1,1105.0
74087,419,224,3,93856.0
74088,814,436,2,378.0
74089,256,924,4,0.2771
74090,968,617,1,1585.0
74091,215,17,3,3655.0
74092,617,282,2,335.0
74093,474,438,4,1.0822
74094,649,561,2,88.0
74095,314,108,4,2.9074
74096,75,751,4,0.0999
74097,897,796,2,101.0
74098,591,627,3,370557.0
74099,223,246,2,-23.0
74100,330,469,1,799.0
74101,800,318,3,254400.0
74102,444,281,4,1.5801
74103,899,368,2,531.0
74104,356,484,1,840.0
74105,70,906,3,63420.0
74106,638,757,2,-119.0
74107,306,885,2,-579.0
74108,477,572,1,1049.0
74109,821,292,4,2.8116
74110,434,428,2,6.0
74111,22,240,2,-218.0
74112,423,127,3,53721.0
74113,394,253,3,99682.0
74114,837,659,2,178.0
74115,947,946,4,1.0011
74116,660,447,4,1.4765
74117,418,6,2,412.0
74118,675,651,4,1.0369
74119,234,883,1,1117.0
74120,554,17,3,9418.0
74121,61,515,3,31415.0
74122,139,140,2,-1.0
74123,665,895,2,-230.0
74124,882,228,3,201096.0
74125,985,769,4,1.2809
74126,959,295,2,664.0
74127,101,791,4,0.1277
74128,971,227,1,1198.0
74129,534,974,2,-440.0
74130,640,396,4,1.6162
74131,346,182,4,1.9011
74132,120,974,2,-854.0
74133,869,24,2,845.0
74134,377,464,2,-87.0
74135,977,234,1,1211.0
74136,720,485,3,349200.0
74137,651,915,3,595665.0
74138,230,517,4,0.4449
74139,775,93,2,682.0
74140,749,683,2,66.0
74141,328,913,4,0.3593
74142,161,62,1,223.0
74143,557,924,1,1481.0
74144,570,364,3,207480.0
74145,755,306,1,1061.0
74146,807,842,1,1649.0
74147,794,9,2,785.0
74148,929,99,4,9.3838
74149,505,743,3,375215.0
74150,168,562,3,94416.0
74151,777,359,4,2.1643
74152,924,724,2,200.0
74153,464,750,2,-286.0
74154,745,531,2,214.0
74155,714,717,4,0.9958
74156,385,173,3,66605.0
74157,93,324,4,0.287
74158,458,556,2,-98.0
74159,159,358,3,56922.0
74160,802,199,1,1001.0
74161,797,535,3,426395.0
74162,471,924,3,435204.0
74163,87,182,1,269.0
74164,496,827,1,1323.0
74165,504,704,3,354816.0
74166,760,233,1,993.0
74167,790,275,3,217250.0
74168,673,23,3,15479.0
74169,23,974,1,997.0
74170,171,466,3,79686.0
74171,830,653,4,1.2711
74172,220,273,2,-53.0
74173,982,6,3,5892.0
74174,172,822,2,-650.0
74175,73,114,2,-41.0
74176,139,868,2,-729.0
74177,637,123,3,78351.0
74178,834,258,4,3.2326
74179,336,775,1,1111.0
74180,865,941,2,-76.0
74181,500,934,3,467000.0
74182,659,243,3,160137.0
74183,465,695,1,1160.0
74184,483,637,4,0.7582
74185,934,416,2,518.0
74186,445,27,2,418.0
74187,711,289,4,2.4602
74188,941,659,1,1600.0
74189,63,489,2,-426.0
74190,251,826,3,207326.0
74191,432,554,2,-122.0
74192,821,688,2,133.0
74193,609,93,4,6.5484
74194,121,394,3,47674.0
74195,617,923,1,1540.0
74196,96,130,2,-34.0
74197,347,963,3,334161.0
74198,77,315,2,-238.0
74199,4,329,1,333.0
74200,195,256,4,0.7617
74201,69,655,1,724.0
74202,164,587,4,0.2794
74203,443,343,1,786.0
74204,59,370,4,0.1595
74205,695,898,2,-203.0
74206,332,496,4,0.6694
74207,212,585,2,-373.0
74208,161,305,1,466.0
74209,957,569,1,1526.0
74210,125,175,1,300.0
74211,300,654,3,196200.0
74212,398,486,3,193428.0
74213,861,876,2,-15.0
74214,32,258,2,-226.0
74215,512,60,1,572.0
74216,217,440,1,657.0
74217,141,240,1,381.0
74218,751,821,1,1572.0
74219,508,587,4,0.8654
74220,940,490,2,450.0
74221,237,320,1,557.0
74222,396,493,4,0.8032
74223,173,156,4,1.109
74224,725,437,3,316825.0
74225,945,912,4,1.0362
74226,527,84,4,6.2738
74227,39,648,1,687.0
74228,820,139,3,113980.0
74229,563,405,3,228015.0
74230,109,825,1,934.0
74231,510,856,4,0.5958
74232,489,568,2,-79.0
74233,862,819,1,1681.0
74234,227,469,3,106463.0
74235,847,6,3,5082.0
74236,300,214,1,514.0
74237,244,146,4,1.6712
74238,131,637,4,0.2057
74239,342,365,4,0.937
74240,296,319,4,0.9279
74241,99,369,2,-270.0
74242,535,773,1,1308.0
74243,695,951,1,1646.0
74244,831,740,1,1571.0
74245,655,587,1,1242.0
74246,478,315,3,150570.0
74247,260,276,1,536.0
74248,972,393,4,2.4733
74249,372,70,3,26040.0
74250,984,10,1,994.0
74251,554,138,4,4.0145
74252,324,174,2,150.0
74253,286,34,1,320.0
74254,703,141,1,844.0
74255,513,184,1,697.0
74256,625,312,2,313.0
74257,830,42,1,872.0
74258,847,567,4,1.4938
74259,565,983,2,-418.0
74260,898,958,4,0.9374
74261,541,521,2,20.0
74262,547,928,1,1475.0
74263,533,637,1,1170.0
74264,534,361,3,192774.0
74265,799,387,4,2.0646
74266,250,234,3,58500.0
74267,113,612,1,725.0
74268,286,75,2,211.0
74269,545,72,4,7.5694
74270,784,671,4,1.1684
74271,211,445,2,-234.0
74272,272,994,3,270368.0
74273,311,831,4,0.3742
74274,879,268,1,1147.0
74275,998,575,4,1.7357
74276,498,528,4,0.9432
74277,463,295,4,1.5695
74278,426,86,3,36636.0
74279,167,250,4,0.668
74280,613,478,4,1.2824
74281,71,824,1,895.0
74282,569,106,1,675.0
74283,962,459,1,1421.0
74284,771,131,3,101001.0
74285,727,456,1,1183.0
74286,978,744,1,1722.0
74287,930,800,3,744000.0
74288,604,569,2,35.0
74289,38,382,3,14516.0
74290,14,380,3,5320.0
74291,432,116,4,3.7241
74292,437,413,2,24.0
74293,15,647,4,0.0232
74294,322,388,3,124936.0
74295,448,455,1,903.0
74296,997,859,4,1.1607
74297,627,337,3,211299.0
74298,664,778,4,0.8535
74299,581,193,3,112133.0
74300,410,325,1,735.0
74301,317,902,4,0.3514
74302,586,548,3,321128.0
74303,581,413,1,994.0
74304,164,49,1,213.0
74305,504,190,1,694.0
74306,699,199,1,898.0
74307,34,962,3,32708.0
74308,478,67,4,7.1343
74309,121,532,3,64372.0
74310,727,838,3,609226.0
74311,956,896,3,856576.0
74312,284,555,2,-271.0
74313,294,319,3,93786.0
74314,630,370,3,233100.0
74315,147,447,3,65709.0
74316,99,176,4,0.5625
74317,559,354,4,1.5791
74318,723,70,4,10.3286
74319,443,932,2,-489.0
74320,145,943,3,136735.0
74321,391,422,3,165002.0
74322,310,150,4,2.0667
74323,598,472,2,126.0
74324,904,964,1,1868.0
74325,898,93,4,9.6559
74326,195,778,1,973.0
74327,134,125,2,9.0
74328,540,790,4,0.6835
74329,954,105,1,1059.0
74330,402,163,1,565.0
74331,821,767,1,1588.0
74332,172,245,1,417.0
74333,744,69,1,813.0
74334,608,262,3,159296.0
74335,504,34,2,470.0
74336,273,638,1,911.0
74337,803,622,2,181.0
74338,206,567,2,-361.0
74339,210,338,4,0.6213
74340,875,20,2,855.0
74341,866,159,2,707.0
74342,412,127,1,539.0
74343,566,602,3,340732.0
74344,932,257,4,3.6265
74345,176,887,2,-711.0
74346,290,35,3,10150.0
74347,753,113,4,6.6637
74348,443,566,2,-123.0
74349,477,701,2,-224.0
74350,798,290,2,508.0
74351,775,148,2,627.0
74352,896,179,4,5.0056
74353,547,136,3,74392.0
74354,989,365,2,624.0
74355,90,841,4,0.107
74356,459,757,2,-298.0
74357,90,43,4,2.093
74358,251,944,3,236944.0
74359,177,90,1,267.0
74360,95,178,1,273.0
74361,908,760,3,690080.0
74362,387,520,3,201240.0
74363,348,488,4,0.7131
74364,361,864,1,1225.0
74365,223,775,3,172825.0
74366,121,400,2,-279.0
74367,532,428,2,104.0
74368,850,370,2,480.0
74369,254,929,2,-675.0
74370,59,997,4,0.0592
74371,274,766,2,-492.0
74372,847,100,3,84700.0
74373,6,455,3,2730.0
74374,312,950,4,0.3284
74375,607,110,2,497.0
74376,19,869,2,-850.0
74377,333,634,2,-301.0
74378,1,269,2,-268.0
74379,647,138,2,509.0
74380,512,686,2,-174.0
74381,557,683,4,0.8155
74382,998,127,1,1125.0
74383,208,36,4,5.7778
74384,43,635,3,27305.0
74385,45,236,2,-191.0
74386,412,761,1,1173.0
74387,143,130,2,13.0
74388,719,163,3,117197.0
74389,14,652,1,666.0
74390,759,44,3,33396.0
74391,522,220,4,2.3727
74392,351,531,1,882.0
74393,330,706,3,232980.0
74394,226,902,2,-676.0
74395,592,332,2,260.0
74396,21,372,3,7812.0
74397,184,565,1,749.0
74398,233,594,4,0.3923
74399,176,941,2,-765.0
74400,259,320,3,82880.0
74401,904,687,1,1591.0
74402,622,606,2,16.0
74403,598,194,3,116012.0
74404,411,341,3,140151.0
74405,262,746,2,-484.0
74406,115,104,4,1.1058
74407,506,915,4,0.553
74408,739,655,4,1.1282
74409,471,301,2,170.0
74410,108,949,1,1057.0
74411,535,92,1,627.0
74412,610,259,1,869.0
74413,107,742,4,0.1442
74414,196,373,3,73108.0
74415,257,146,4,1.7603
74416,508,173,1,681.0
74417,634,706,3,447604.0
74418,311,763,4,0.4076
74419,425,783,1,1208.0
74420,506,677,1,1183.0
74421,859,263,1,1122.0
74422,266,671,2,-405.0
74423,440,495,2,-55.0
74424,762,221,4,3.448
74425,684,825,3,564300.0
74426,279,434,2,-155.0
74427,156,763,3,119028.0
74428,344,752,3,258688.0
74429,793,600,4,1.3217
74430,217,288,3,62496.0
74431,324,607,1,931.0
74432,32,787,1,819.0
74433,683,473,1,1156.0
74434,800,876,2,-76.0
74435,62,266,1,328.0
74436,647,510,4,1.2686
74437,601,227,1,828.0
74438,845,443,3,374335.0
74439,557,178,1,735.0
74440,120,714,3,85680.0
74441,331,270,2,61.0
74442,149,981,2,-832.0
74443,11,362,1,373.0
74444,474,528,1,1002.0
74445,292,241,4,1.2116
74446,728,252,4,2.8889
74447,681,348,1,1029.0
74448,631,561,1,1192.0
74449,120,280,1,400.0
74450,351,453,1,804.0
74451,272,123,1,395.0
74452,222,822,1,1044.0
74453,893,333,4,2.6817
74454,50,881,3,44050.0
74455,195,124,2,71.0
74456,881,512,1,1393.0
74457,317,391,3,123947.0
74458,161,339,2,-178.0
74459,897,451,3,404547.0
74460,47,887,2,-840.0
74461,870,241,1,1111.0
74462,44,539,2,-495.0
74463,702,706,3,495612.0
74464,278,838,3,232964.0
74465,341,378,2,-37.0
74466,616,416,4,1.4808
74467,566,702,4,0.8063
74468,831,155,4,5.3613
74469,458,106,2,352.0
74470,833,13,3,10829.0
74471,717,226,2,491.0
74472,350,46,2,304.0
74473,689,451,4,1.5277
74474,752,557,4,1.3501
74475,580,330,2,250.0
74476,440,536,4,0.8209
74477,792,286,3,226512.0
74478,381,441,2,-60.0
74479,603,740,4,0.8149
74480,293,775,2,-482.0
74481,275,344,4,0.7994
74482,190,456,1,646.0
74483,316,817,2,-501.0
74484,712,846,3,602352.0
74485,678,155,3,105090.0
74486,836,753,3,629508.0
74487,231,756,3,174636.0
74488,481,447,4,1.0761
74489,733,931,4,0.7873
74490,281,251,2,30.0
74491,533,527,1,1060.0
74492,776,843,3,654168.0
74493,638,703,4,0.9075
74494,429,620,4,0.6919
74495,564,190,1,754.0
74496,70,689,3,48230.0
74497,444,662,2,-218.0
74498,891,387,1,1278.0
74499,386,762,1,1148.0
74500,700,787,1,1487.0
74501,507,487,3,246909.0
74502,777,727,1,1504.0
74503,873,932,3,813636.0
74504,861,546,3,470106.0
74505,986,906,4,1.0883
74506,776,448,1,1224.0
74507,875,295,4,2.9661
74508,74,876,2,-802.0
74509,705,687,2,18.0
74510,326,389,1,715.0
74511,315,801,3,252315.0
74512,662,65,1,727.0
74513,108,644,4,0.1677
74514,722,221,1,943.0
74515,336,279,1,615.0
74516,256,996,4,0.257
74517,344,250,1,594.0
74518,464,837,2,-373.0
74519,162,369,3,59778.0
74520,925,219,4,4.2237
74521,50,511,2,-461.0
74522,600,765,3,459000.0
74523,533,134,3,71422.0
74524,135,839,3,113265.0
74525,916,179,4,5.1173
74526,28,493,4,0.0568
74527,10,241,4,0.0415
74528,392,25,2,367.0
74529,454,960,1,1414.0
74530,159,748,1,907.0
74531,471,949,2,-478.0
74532,715,103,3,73645.0
74533,747,391,1,1138.0
74534,966,309,2,657.0
74535,880,516,1,1396.0
74536,671,603,2,68.0
74537,726,312,4,2.3269
74538,396,415,1,811.0
74539,751,576,2,175.0
74540,510,65,1,575.0
74541,401,115,3,46115.0
74542,678,302,1,980.0
74543,770,631,3,485870.0
74544,175,566,3,99050.0
74545,611,326,4,1.8742
74546,409,283,4,1.4452
74547,923,636,4,1.4513
74548,467,683,2,-216.0
74549,847,69,1,916.0
74550,105,902,2,-797.0
74551,908,950,3,862600.0
74552,726,405,3,294030.0
74553,855,626,2,229.0
74554,743,935,3,694705.0
74555,703,184,4,3.8207
74556,863,884,4,0.9762
74557,147,417,1,564.0
74558,835,879,3,733965.0
74559,859,243,4,3.535
74560,872,619,3,539768.0
74561,228,911,4,0.2503
74562,675,95,3,64125.0
74563,924,717,1,1641.0
74564,537,479,4,1.1211
74565,994,371,3,368774.0
74566,269,402,1,671.0
74567,43,163,3,7009.0
74568,215,567,2,-352.0
74569,382,514,1,896.0
74570,263,572,2,-309.0
74571,991,610,2,381.0
74572,28,787,2,-759.0
74573,293,40,4,7.325
74574,653,931,1,1584.0
74575,736,600,3,441600.0
74576,625,123,4,5.0813
74577,577,550,4,1.0491
74578,9,468,2,-459.0
74579,983,621,1,1604.0
74580,555,795,2,-240.0
74581,322,710,1,1032.0
74582,827,812,3,671524.0
74583,274,672,3,184128.0
74584,411,657,1,1068.0
74585,76,595,1,671.0
74586,336,647,1,983.0
74587,573,227,4,2.5242
74588,157,931,3,146167.0
74589,349,51,4,6.8431
74590,170,709,3,120530.0
74591,158,135,3,21330.0
74592,5,497,3,2485.0
74593,333,150,2,183.0
74594,942,630,2,312.0
74595,517,681,2,-164.0
74596,208,874,3,181792.0
74597,170,128,4,1.3281
74598,409,700,2,-291.0
74599,3,293,3,879.0
74600,448,241,1,689.0
74601,71,300,4,0.2367
74602,370,860,4,0.4302
74603,740,182,4,4.0659
74604,433,128,4,3.3828
74605,731,46,2,685.0
74606,190,219,3,41610.0
74607,183,896,1,1079.0
74608,527,915,1,1442.0
74609,748,718,3,537064.0
74610,334,169,3,56446.0
74611,335,241,2,94.0
74612,263,775,3,203825.0
74613,698,90,2,608.0
74614,82,469,3,38458.0
74615,614,479,2,135.0
74616,132,646,1,778.0
74617,896,3,3,2688.0
74618,663,541,1,1204.0
74619,456,612,3,279072.0
74620,820,748,4,1.0963
74621,246,795,3,195570.0
74622,606,793,1,1399.0
74623,329,832,4,0.3954
74624,775,190,4,4.0789
74625,465,346,1,811.0
74626,135,245,2,-110.0
74627,639,278,3,177642.0
74628,692,832,1,1524.0
74629,36,626,1,662.0
74630,799,668,1,1467.0
74631,242,796,3,192632.0
74632,993,922,4,1.077
74633,814,62,2,752.0
74634,703,612,3,430236.0
74635,304,418,3,127072.0
74636,360,965,3,347400.0
74637,897,936,1,1833.0
74638,542,38,1,580.0
74639,389,564,4,0.6897
74640,589,292,1,881.0
74641,201,645,4,0.3116
74642,327,728,1,1055.0
74643,494,17,4,29.0588
74644,361,511,2,-150.0
74645,95,106,3,10070.0
74646,443,36,4,12.3056
74647,229,970,2,-741.0
74648,484,808,1,1292.0
74649,460,197,4,2.335
74650,58,970,2,-912.0
74651,872,490,4,1.7796
74652,279,47,2,232.0
74653,496,839,2,-343.0
74654,822,402,1,1224.0
74655,705,40,3,28200.0
74656,290,318,4,0.9119
74657,910,364,1,1274.0
74658,193,290,2,-97.0
